key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2645,"dragon kabuto",0,"dragon kabuto",0,0,1,0,0,"","Dragon Kabuto",40052,1,1,4,0,34,0,3,46000,1,False,True,False,True,71,0,False,False,True,0,2,0,10,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"57, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2646,"crimson dragon kabuto",0,"crimson dragon kabuto",0,0,1,0,0,"","Crimson Dragon Kabuto",40054,1,1,4,0,34,0,3,46000,1,False,True,False,True,71,0,False,False,True,0,2,0,10,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"57, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2647,"golden dragon kabuto",0,"golden dragon kabuto",0,0,1,0,0,"","Golden Dragon Kabuto",40053,1,1,4,0,34,0,3,46000,1,False,True,False,True,71,0,False,False,True,0,2,0,10,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"57, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2648,"black dragon kabuto",0,"black dragon kabuto",0,0,1,0,0,"","Black Dragon Kabuto",40055,1,1,4,0,34,0,3,46000,1,False,True,False,True,71,0,False,False,True,0,2,0,10,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"57, 4, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2649,"scarf of wondrous wit",0,"scarves of wondrous wit",0,0,1,0,0,"","Scarf of Wondrous Wit",40369,1,1,4,0,34,0,3,36000,1,True,True,False,True,50,0,False,False,True,0,2,0,13,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"25, 98, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2650,"company hat",0,"company hats",0,0,1,0,0,"","Company Hat",40675,1,1,4,0,34,31,3,44003,1,False,False,False,True,47,0,False,True,True,0,2,0,12,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"118, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2651,"Monoa mask",0,"Monoa masks",0,0,1,0,0,"A wooden mask used in Padjali ceremonies. A rough translation of the word monoa is “to sit silently on the land and speak.”","Monoa Mask",41203,1,1,4,0,34,0,3,36000,1,True,True,False,True,100,0,False,True,True,0,2,0,8,5594,21800,0,0,False,False,0,1,0,1,1,0,0,0,"19, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2652,"hempen bandana",0,"hempen bandanas",0,0,1,0,0,"","Hempen Bandana",40315,5,1,4,0,34,31,3,36000,1,False,False,False,True,85,2,True,True,True,0,2,0,13,5594,21800,935,4175,False,False,0,5,0,1,1,0,0,9,"23, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,5,10,71,8,73,16,0,0,0,0,0,0,0,0,1,0,21,1,24,3,71,1,73,2,0,0,0,0,12,0,False,False,0,True
2653,"leather eyepatch",0,"leather eyepatches",0,0,1,0,0,"","Leather Eyepatch",41339,5,1,4,0,34,31,3,36000,1,False,False,False,True,141,3,True,True,False,0,2,0,12,5594,21800,936,3627,False,False,0,5,0,1,30,0,0,7,"22, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,8,1,1,2,1,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,2,0,False,False,0,True
2654,"hard leather pot helm",0,"hard leather pot helms",0,0,1,0,0,"","Hard Leather Pot Helm",40015,8,1,4,0,34,31,3,36000,1,False,False,False,True,220,5,True,True,True,0,2,0,12,5594,21800,937,3748,False,False,0,8,0,1,30,0,0,7,"13, 109, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,9,1,1,2,1,0,0,0,0,0,0,0,0,1,0,21,2,24,2,0,0,0,0,0,0,0,0,2,0,False,False,0,True
2655,"hempen hat",0,"hempen hats",0,0,1,0,0,"","Hempen Hat",40515,5,1,4,0,34,31,3,36000,1,False,False,False,True,113,3,True,True,True,0,2,0,13,5594,21800,938,4174,False,False,0,5,0,1,1,0,0,8,"7, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,5,10,4,1,5,1,0,0,0,0,0,0,0,0,1,0,21,1,24,3,0,0,0,0,0,0,0,0,7,0,False,False,0,True
2656,"bronze chain coif",0,"bronze chain coifs",0,0,1,0,0,"","Bronze Chain Coif",40024,8,1,4,0,34,31,3,36000,1,False,False,False,True,264,6,True,True,True,0,2,0,10,5594,21800,939,4080,False,False,0,8,0,1,60,0,0,2,"15, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,12,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,21,3,24,2,0,0,0,0,0,0,0,0,4,0,False,False,0,True
2657,"ripped chef's hat",0,"ripped chef's hats",0,0,1,0,0,"","Ripped Chef's Hat",40578,36,1,4,0,34,31,3,36000,1,False,False,False,True,1425,22,False,False,True,0,2,0,13,5598,21800,940,6137,False,False,0,41,0,1,1,0,0,0,"30, 38, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2658,"straw hat",0,"straw hats",0,0,1,0,0,"","Straw Hat",40537,10,1,4,0,34,31,3,36000,1,False,False,False,True,226,5,True,True,True,0,2,0,13,5594,21800,941,3569,False,False,0,10,0,1,1,0,0,9,"6, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,6,13,73,20,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,3,73,2,0,0,0,0,0,0,11,0,False,False,0,True
2659,"pristine egg cap",0,"pristine egg caps",0,0,1,0,0,"","Pristine Egg Cap",40600,10,1,4,0,34,0,3,46003,1,False,True,False,True,11,0,False,False,True,0,2,0,10,5594,21800,0,0,False,False,0,10,0,1,1,0,0,0,"55, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,6,13,1,1,2,1,4,1,5,1,3,1,0,0,1,0,21,2,24,3,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2660,"set of amateur's headgear",0,"sets of amateur's headgear",0,0,1,0,0,"","Amateur's Headgear",41220,10,1,4,0,34,31,3,36000,1,False,False,False,True,283,6,True,True,True,0,2,0,12,5594,21800,942,4541,False,False,0,10,0,1,1,0,0,9,"2, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,6,13,71,9,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,3,71,2,0,0,0,0,0,0,12,0,False,False,0,True
2661,"amateur's hempen coif",0,"amateur's hempen coifs",0,1,1,0,0,"","Amateur's Hempen Coif",40302,10,1,4,0,34,31,3,36000,1,False,False,False,True,226,5,True,True,True,0,2,0,13,5594,21800,943,4522,False,False,0,10,0,1,1,0,0,8,"4, 152, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,6,13,4,1,5,1,3,1,22,1,0,0,0,0,1,0,21,2,24,3,0,0,0,0,0,0,0,0,7,0,False,False,0,True
2662,"bronze sallet",0,"bronze sallets",0,0,1,0,0,"","Bronze Sallet",40020,10,1,4,0,34,31,3,36000,1,False,False,False,True,283,6,True,True,True,0,2,0,10,5594,21800,944,4075,False,False,0,10,0,1,30,0,0,7,"14, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,9,1,1,2,1,3,1,22,1,0,0,0,0,1,0,21,3,24,3,0,0,0,0,0,0,0,0,2,0,False,False,0,True
2663,"stablemaid's hat",0,"stablemaid's hats",0,0,1,0,0,"","Stablemaid's Hat",40623,12,1,4,0,34,31,3,36000,1,False,False,False,True,282,6,True,True,True,0,2,0,13,5595,21800,945,3553,False,False,0,12,0,1,1,0,0,9,"6, 208, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,14,73,21,0,0,0,0,0,0,0,0,0,0,1,0,21,1,24,3,73,3,0,0,0,0,0,0,11,0,False,False,0,True
2664,"bronze barbut",0,"bronze barbuts",0,0,1,0,0,"","Bronze Barbut",40008,12,1,4,0,34,31,3,36000,1,False,False,False,True,423,9,True,True,True,0,2,0,10,5595,21800,946,3920,False,False,0,12,0,1,60,0,0,2,"8, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,14,10,1,1,3,1,44,1,0,0,0,0,0,0,1,0,21,3,24,3,0,0,0,0,0,0,0,0,4,0,False,False,0,True
2665,"cotton turban",0,"cotton turbans",0,0,1,0,0,"","Cotton Turban",40326,12,1,4,0,34,31,3,36000,1,False,False,False,True,282,6,True,True,True,0,2,0,13,5595,21800,947,3315,False,False,0,12,0,1,30,0,0,7,"10, 164, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,10,1,1,2,1,3,1,44,1,0,0,0,0,1,0,21,3,24,3,0,0,0,0,0,0,0,0,2,0,False,False,0,True
2666,"stablehand's hat",0,"stablehand's hats",0,0,1,0,0,"","Stablehand's Hat",40571,13,1,4,0,34,31,3,36000,1,False,False,False,True,312,7,True,True,True,0,2,0,13,5595,21800,948,3552,False,False,0,13,0,1,1,0,0,9,"6, 213, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,14,73,22,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,4,73,3,0,0,0,0,0,0,11,0,False,False,0,True
2667,"dented celata",0,"dented celatae",0,0,1,0,0,"","Dented Celata",40030,33,1,4,0,34,31,3,36000,1,False,False,False,True,2160,33,False,False,True,0,2,0,10,5597,21800,949,6135,False,False,0,38,0,1,60,0,0,2,"3, 20, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,39,29,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,0,True
2668,"pair of brass spectacles",0,"pairs of brass spectacles",0,0,1,0,0,"","Brass Spectacles",41304,13,1,4,0,34,31,3,36000,1,False,False,False,True,355,8,True,True,False,0,2,0,11,5595,21800,950,4030,False,False,0,13,0,1,1,0,0,8,"20, 4, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,7,14,4,1,5,1,3,1,22,1,0,0,0,0,1,0,21,2,24,4,0,0,0,0,0,0,22,1,7,0,False,False,0,True
2669,"hard leather eyepatch",0,"hard leather eyepatches",0,0,1,0,0,"","Hard Leather Eyepatch",41316,14,1,4,0,34,31,3,36000,1,False,False,False,True,428,9,True,True,False,0,2,0,12,5595,21800,951,3849,False,False,0,14,0,1,30,0,0,7,"22, 4, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,11,1,1,2,1,3,1,27,1,0,0,0,0,1,0,21,3,24,3,1,1,2,1,0,0,27,1,2,0,False,False,0,True
2670,"cotton scarf",0,"cotton scarves",0,0,1,0,0,"","Cotton Scarf",40368,15,1,4,0,34,31,3,36000,1,False,False,False,True,283,6,True,True,True,0,2,0,13,5595,21800,952,3314,False,False,0,15,0,1,1,0,0,9,"25, 67, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,15,71,11,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,4,71,2,0,0,0,0,0,0,12,2,True,False,0,True
2671,"chocobo egg cap",0,"chocobo egg caps",0,0,1,0,0,"","Chocobo Egg Cap",40601,15,1,4,0,34,0,3,46003,1,False,True,False,True,18,0,False,False,True,0,2,0,10,5595,21800,0,0,False,False,0,15,0,1,1,0,0,0,"55, 2, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,15,1,1,2,1,4,1,5,1,3,1,22,1,1,0,21,2,24,4,0,0,0,0,0,0,0,0,1,0,False,False,0,True
2672,"hard leather skullcap",0,"hard leather skullcaps",0,0,1,0,0,"","Hard Leather Skullcap",40576,15,1,4,0,34,31,3,36000,1,False,False,False,True,378,8,True,True,True,0,2,0,12,5595,21800,953,3490,False,False,0,15,0,1,1,0,0,9,"28, 87, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,15,73,23,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,4,73,3,0,0,0,0,0,0,11,2,True,False,0,True
2673,"bronze celata",0,"bronze celatae",0,0,1,0,0,"","Bronze Celata",40001,15,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,True,True,0,2,0,10,5595,21800,954,4082,False,False,0,15,0,1,59,0,0,1,"3, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,23,23,1,1,3,1,19,1,0,0,0,0,0,0,1,0,21,6,24,6,1,1,0,0,19,1,0,0,3,2,True,False,0,True
2674,"aetherial bronze celata",0,"aetherial bronze celatae",0,1,1,0,0,"","Aetherial Bronze Celata",40091,15,7,4,0,34,0,3,12000,1,False,True,False,True,760,6,False,True,True,0,2,0,10,5595,21800,955,6109,False,False,0,15,0,1,59,0,0,1,"3, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,29,29,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,1,True
2675,"ash mask",0,"ash masks",0,1,1,0,0,"","Ash Mask",41203,16,1,4,0,34,31,3,36000,1,False,False,False,True,308,7,True,True,True,0,2,0,8,5595,21800,956,2640,False,False,0,16,0,1,1,0,0,8,"19, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,8,16,4,2,5,2,3,1,22,1,0,0,0,0,1,0,21,2,24,4,0,0,0,0,0,0,22,1,7,2,True,False,0,True
2676,"aetherial ash mask",0,"aetherial ash masks",0,1,1,0,0,"","Aetherial Ash Mask",41218,16,7,4,0,34,0,3,12000,1,False,True,False,True,354,3,False,True,True,0,2,0,8,5595,21800,957,6101,False,False,0,15,0,1,1,0,0,8,"19, 3, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,20,4,2,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2677,"hunting hat",0,"hunting hats",0,0,1,0,0,"","Hunting Hat",40546,16,1,4,0,34,31,3,36000,1,False,False,False,True,513,11,True,True,True,0,2,0,13,5595,21800,958,3299,False,False,0,16,0,1,30,0,0,7,"9, 199, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,12,12,1,2,2,2,3,1,22,1,0,0,0,0,1,0,21,3,24,3,0,0,0,0,0,0,22,1,2,2,True,False,0,True
2678,"aetherial hunting hat",0,"aetherial hunting hats",0,1,1,0,0,"","Aetherial Hunting Hat",40660,16,7,4,0,34,0,3,12000,1,False,True,False,True,590,4,False,True,True,0,2,0,13,5595,21800,959,6101,False,False,0,15,0,1,30,0,0,7,"9, 199, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,15,15,1,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,1,True
2679,"plundered cavalier's hat",0,"plundered cavalier's hats",0,0,1,0,0,"","Plundered Cavalier's Hat",40621,17,2,4,0,34,31,3,36000,1,True,False,False,True,560,4,False,False,True,0,2,0,13,5595,21800,960,6101,False,False,0,15,0,1,31,0,0,8,"16, 126, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,10,21,4,2,5,2,3,1,22,2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,0,True
2680,"decorated bronze barbut",0,"decorated bronze barbuts",0,0,1,0,0,"","Decorated Bronze Barbut",40009,17,1,4,0,34,31,3,36000,1,False,False,False,True,672,14,True,True,True,0,2,0,10,5595,21800,961,3921,False,False,0,17,0,1,60,0,0,2,"8, 128, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,17,12,1,2,3,1,44,1,0,0,0,0,0,0,1,0,21,4,24,4,0,0,3,1,0,0,0,0,4,2,True,False,0,True
2681,"aetherial decorated bronze barbut",0,"aetherial decorated bronze barbuts",0,1,1,0,0,"","Aetherial Decorated Bronze Barbut",40092,17,7,4,0,34,0,3,12000,1,False,True,False,True,773,6,False,True,True,0,2,0,10,5595,21800,962,6109,False,False,0,16,0,1,60,0,0,2,"8, 128, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,21,16,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,False,False,1,True
2682,"pirate's bandana",0,"pirate's bandanas",0,0,1,0,0,"","Pirate's Bandana",40366,17,2,4,0,34,31,3,36000,1,True,False,False,True,420,3,False,False,True,0,2,0,13,5595,21800,963,6101,False,False,0,15,0,1,30,0,0,12,"23, 50, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,16,16,2,2,3,2,44,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,False,False,0,True
2683,"pair of plundered goggles",0,"pairs of plundered goggles",0,0,1,0,0,"","Plundered Goggles",41336,17,2,4,0,34,31,3,36000,1,True,False,False,True,638,5,False,False,False,0,2,0,11,5595,21800,964,6109,False,False,0,15,0,1,30,0,0,7,"21, 81, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,16,16,1,2,2,2,3,2,22,2,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,0,True
2684,"plundered celata",0,"plundered celatae",0,0,1,0,0,"","Plundered Celata",40093,17,2,4,0,34,31,3,36000,1,True,False,False,True,981,7,False,True,True,0,2,0,10,5595,21800,965,6109,False,False,0,15,0,1,59,0,0,1,"3, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,31,31,1,2,3,2,19,2,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,False,False,0,True
2685,"brass circlet (sunstone)",0,"brass circlets (sunstone)",0,0,1,0,0,"","Brass Circlet (Sunstone)",41007,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,966,4023,False,False,0,18,0,1,1,0,0,8,"11, 103, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2686,"aetherial brass circlet (sunstone)",0,"aetherial brass circlets (sunstone)",0,1,1,0,0,"","Aetherial Brass Circlet (Sunstone)",41055,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,967,6109,False,False,0,17,0,1,1,0,0,8,"11, 103, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2687,"brass circlet (danburite)",0,"brass circlets (danburite)",0,0,1,0,0,"","Brass Circlet (Danburite)",41012,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,968,4025,False,False,0,18,0,1,1,0,0,8,"11, 108, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2688,"aetherial brass circlet (danburite)",0,"aetherial brass circlets (danburite)",0,1,1,0,0,"","Aetherial Brass Circlet (Danburite)",41057,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,969,6109,False,False,0,17,0,1,1,0,0,8,"11, 108, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2689,"brass circlet (malachite)",0,"brass circlets (malachite)",0,0,1,0,0,"","Brass Circlet (Malachite)",41010,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,970,4027,False,False,0,18,0,1,1,0,0,8,"11, 106, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2690,"aetherial brass circlet (malachite)",0,"aetherial brass circlets (malachite)",0,1,1,0,0,"","Aetherial Brass Circlet (Malachite)",41059,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,971,6109,False,False,0,17,0,1,1,0,0,8,"11, 106, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2691,"brass circlet (sphene)",0,"brass circlets (sphene)",0,0,1,0,0,"","Brass Circlet (Sphene)",41009,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,972,4024,False,False,0,18,0,1,1,0,0,8,"11, 105, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2692,"aetherial brass circlet (sphene)",0,"aetherial brass circlets (sphene)",0,1,1,0,0,"","Aetherial Brass Circlet (Sphene)",41056,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,973,6109,False,False,0,17,0,1,1,0,0,8,"11, 105, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2693,"brass circlet (fluorite)",0,"brass circlets (fluorite)",0,0,1,0,0,"","Brass Circlet (Fluorite)",41011,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,974,4026,False,False,0,18,0,1,1,0,0,8,"11, 107, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2694,"aetherial brass circlet (fluorite)",0,"aetherial brass circlets (fluorite)",0,1,1,0,0,"","Aetherial Brass Circlet (Fluorite)",41058,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,975,6109,False,False,0,17,0,1,1,0,0,8,"11, 107, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2695,"brass circlet (lapis lazuli)",0,"brass circlets (lapis lazuli)",0,0,1,0,0,"","Brass Circlet (Lapis Lazuli)",41008,18,1,4,0,34,31,3,36000,1,False,False,False,True,661,14,True,False,False,0,2,0,11,5595,21800,976,4028,False,False,0,18,0,1,1,0,0,8,"11, 104, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,17,4,2,5,2,3,1,22,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2696,"aetherial brass circlet (lapis lazuli)",0,"aetherial brass circlets (lapis lazuli)",0,1,1,0,0,"","Aetherial Brass Circlet (Lapis Lazuli)",41060,18,7,4,0,34,0,3,12000,1,False,True,False,True,761,6,False,False,False,0,2,0,11,5595,21800,977,6109,False,False,0,17,0,1,1,0,0,8,"11, 104, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,22,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2697,"goatskin pot helm",0,"goatskin pot helms",0,0,1,0,0,"","Goatskin Pot Helm",40016,18,1,4,0,34,31,3,36000,1,False,False,False,True,607,13,True,True,True,0,2,0,12,5595,21800,978,4605,False,False,0,18,0,1,30,0,0,7,"13, 111, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,13,13,1,2,2,2,3,1,45,2,0,0,0,0,1,0,21,3,24,3,0,0,0,0,3,1,0,0,2,2,True,False,0,True
2698,"aetherial goatskin pot helm",0,"aetherial goatskin pot helms",0,1,1,0,0,"","Aetherial Goatskin Pot Helm",40085,18,7,4,0,34,0,3,12000,1,False,True,False,True,699,5,False,True,True,0,2,0,12,5595,21800,979,6109,False,False,0,17,0,1,30,0,0,7,"13, 111, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,16,16,1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,1,True
2699,"cotton coif",0,"cotton coifs",0,0,1,0,0,"","Cotton Coif",40305,19,1,4,0,34,31,3,36000,1,False,False,False,True,524,11,True,True,True,0,2,0,13,5595,21800,980,3304,False,False,0,19,0,1,1,0,0,8,"4, 155, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,18,4,2,5,2,3,1,46,2,0,0,0,0,1,0,21,2,24,5,0,0,0,0,3,1,0,0,7,2,True,False,0,True
2700,"cotton coif of gathering",0,"cotton coifs of gathering",0,0,1,0,0,"","Cotton Coif of Gathering",40305,19,1,4,0,34,31,3,36000,1,False,False,False,True,524,11,True,True,True,0,2,0,13,5595,21800,981,3305,False,False,0,19,0,1,1,0,0,9,"4, 155, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,9,18,73,26,0,0,0,0,0,0,0,0,0,0,1,0,21,2,24,5,73,4,0,0,0,0,0,0,11,2,True,False,0,True
2701,"aetherial cotton coif",0,"aetherial cotton coifs",0,1,1,0,0,"","Aetherial Cotton Coif",40384,19,7,4,0,34,0,3,12000,1,False,True,False,True,602,5,False,True,True,0,2,0,13,5595,21800,982,6109,False,False,0,19,0,1,1,0,0,8,"4, 155, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,11,23,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,1,True
2702,"moldering jester's cap",0,"moldering jester's caps",0,0,1,0,0,"","Moldering Jester's Cap",40598,40,1,4,0,34,31,3,36000,1,False,False,False,True,2126,32,False,False,True,0,2,0,13,5598,21800,983,6147,False,False,0,45,0,1,31,0,0,8,"17, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,25,49,4,5,5,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,False,False,0,True
